num,dep,arr
G7269,SHH,HNU
G727,DFT,VAB
G7270,HNU,SHH
G7271,WHH,SHH
G7272,SHH,AQH
G7273,SHH,AQH
G7274,WHH,SHH
G7275,JKU,SHH
G7276,SHH,FXU
G7277,SHH,FXU
G7278,JKU,SHH
G7281,WHH,SHH
G7282,SHH,WHH
G7283,SHH,WHH
G7284,WHH,SHH
G7285,WHH,SHH
G7286,SHH,WHH
G7287,SHH,WHH
G7288,WHH,SHH
G7289,UUH,SHH
G729,DFT,VAB
G7290,SHH,UUH
G7291,HRH,SHH
G7292,SHH,HRH
G7294,HRH,SHH
G7295,HRH,SHH
G7296,SHH,HRH
G7298,HRH,SHH
G7299,UUH,SHH
G73,ADF,IOQ
G730,VAB,DFT
G7300,SHH,UUH
G7301,AOH,NYH
G7303,AOH,NYH
G7304,NYH,AOH
G7305,AOH,NYH
G7306,NYH,AOH
G7307,AOH,NYH
G7308,NYH,AOH
G731,DFT,VAB
G7310,NYH,AOH
G7311,AOH,NYH
G7312,NYH,AOH
G7313,NKH,NYH
G7314,NYH,NKH
G7315,CZH,NYH
G7316,NYH,CZH
G7317,SHH,NYH
G7318,NYH,SHH
G7319,SHH,NYH
G732,VAB,DFT
G7320,NYH,AOH
G7321,AOH,ARH
G7322,ARH,AOH
G7323,AOH,ARH
G7324,VRH,AOH
G7325,AOH,VRH
G7326,VRH,AOH
G7328,ZDH,HGH
G733,DFT,JMB
G7330,VRH,AOH
G7331,AOH,VRH
G7332,CEH,AOH
G7333,AOH,VRH
G7334,VRH,AOH
G7335,AOH,CEH
G7336,CEH,AOH
G7337,AOH,CEH
G7338,ARH,AOH
G7339,AOH,CEH
G7340,VRH,AOH
G7341,HGH,CEH
G7342,CEH,HGH
G7343,AOH,RAH
G7344,RAH,AOH
G7345,HGH,CEH
G7346,CEH,HGH
G7347,AOH,RNH
G7348,USH,AOH
G7349,NKH,VRH
G7350,CEH,NKH
G7351,AOH,YUH
G7352,YUH,AOH
G7353,YUH,AOH
G7355,AOH,HZH
G7356,LEH,AOH
G7357,LEH,AOH
G7358,HZH,SHH
G7359,SHH,HZH
G7360,HZH,SHH
G7361,HGH,JUH
G7362,ZDH,HGH
G7364,JUH,AOH
G7365,AOH,JUH
G7366,JUH,AOH
G7367,AOH,UPH
G7368,UPH,AOH
G7369,UPH,AOH
G7371,JZH,JUH
G7372,JUH,ENH
G7373,JUH,ENH
G7374,JZH,JUH
G7375,ENH,JUH
G7376,JUH,ENH
G7377,JUH,ENH
G7378,ENH,JUH
G7381,AOH,QEH
G7382,QEH,AOH
G7383,AOH,QEH
G7385,ENH,HGH
G7386,QEH,ENH
G7387,QEH,ENH
G7388,ENH,HGH
G7389,NJH,QEH
G7390,QEH,CZH
G7391,AOH,NKH
G7392,NKH,AOH
G7393,NKH,AOH
G7394,AOH,NKH
G7395,AOH,NKH
G7396,NKH,AOH
G7397,NKH,AOH
G7398,AOH,NKH
G7399,AOH,RNH
G74,IOQ,ZAF
G7400,RNH,AOH
G7402,NYH,BMH
G7403,BMH,NYH
G7409,HRH,UAH
G7410,HFH,HRH
G7412,HRH,UAH
G7413,ENH,NYH
G7416,NYH,ENH
G7417,ENH,NYH
G7419,ENH,NYH
G7425,ENH,NYH
G7426,NYH,ENH
G7427,HRH,ENH
G7428,ENH,HRH
G7430,HRH,ENH
G7431,ENH,VRH
G7432,CEH,ENH
G7433,CEH,ENH
G7434,ENH,VRH
G7451,NKH,NYH
G7452,NYH,NKH
G7453,NKH,QDU
G7454,QDU,NKH
G7455,ENH,QDU
G7456,QDU,ENH
G7457,QDU,ENH
G7458,ENH,QDU
G7461,AOH,VRH
G7462,VRH,AOH
G7463,HGH,VRH
G7464,VRH,HGH
G7465,HGH,VRH
G7466,VRH,HGH
G7467,HGH,CEH
G7468,CEH,HGH
G7472,YWH,HGH
G7473,BMH,TZH
G7474,TZH,HGH
G7475,TZH,HGH
G7477,FXU,USH
G7478,USH,FXU
G7479,USH,FXU
G7480,FXU,USH
G7481,NYH,VRH
G7482,VRH,NYH
G7483,VRH,NYH
G7484,NYH,VRH
G7485,ENH,VRH
G7486,VRH,ENH
G7487,VRH,ENH
G7488,ENH,VRH
G7491,AQH,QEH
G7492,JBH,AQH
G7493,JBH,AQH
G7494,AQH,QEH
G7495,NYH,ARH
G7496,ARH,NYH
G7497,ARH,NYH
G7498,NYH,ARH
G7501,AOH,CEH
G7502,NGH,AOH
G7503,SZH,TZH
G7504,VRH,AOH
G7505,NKH,NGH
G7506,VRH,AOH
G7507,NKH,NGH
G7508,TZH,AOH
G7509,AOH,NGH
G7510,NGH,AOH
G7511,AOH,VRH
G7512,NGH,AOH
G7514,NGH,AOH
G7515,AOH,NGH
G7516,CEH,AOH
G7517,AOH,NGH
G7518,NGH,AOH
G7519,AOH,NGH
G752,JMB,SBT
G7520,NGH,NKH
G7521,AOH,VRH
G7522,NGH,AOH
G7524,NGH,AOH
G7525,AOH,VRH
G7527,AOH,NHH
G7528,VRH,AOH
G7529,AOH,NGH
G753,SBT,JMB
G7530,NHH,AOH
G7532,OQH,AOH
G7533,AOH,FHH
G7534,FHH,AOH
G7535,AOH,VRH
G7536,VRH,AOH
G7537,AOH,ARH
G7538,ARH,HGH
G7539,AOH,CEH
G754,JMB,SBT
G7540,CEH,AOH
G7541,AOH,TZH
G7542,TZH,AOH
G7543,AOH,VRH
G7545,AOH,VRH
G7546,VRH,AOH
G7549,AOH,VRH
G755,SBT,JMB
G7550,ARH,AOH
G7551,AOH,QDU
G7552,QDU,AOH
G7553,AOH,QDU
G7554,QDU,AOH
G7555,AOH,HGH
G7556,HGH,AOH
G7557,AOH,OQH
G7558,HGH,AOH
G7559,AOH,HGH
G7560,HGH,AOH
G7561,AOH,VRH
G7563,ENH,HGH
G7564,HGH,JZH
G7565,HGH,JZH
G7566,ENH,HGH
G7567,NKH,VRH
G7568,VRH,NKH
G7571,HNU,ARH
G7572,ARH,HNU
G7573,ARH,HNU
G7574,HNU,ARH
G7575,UAH,VRH
G7576,ARH,UAH
G7577,ARH,UAH
G7578,UAH,VRH
G7581,NKH,VRH
G7582,ARH,NKH
G7583,CZH,NGH
G7584,NGH,NJH
G7585,CZH,VRH
G7586,VRH,CZH
G7589,UUH,NGH
G7590,NGH,UUH
G7591,AQH,VRH
G7592,VRH,AQH
G7593,VRH,AQH
G7594,AQH,VRH
G7595,ENH,NGH
G7596,VRH,ENH
G7597,VRH,ENH
G7598,ENH,NGH
G7599,UUH,ARH
G76,IOQ,ZAF
G7604,HGH,BMH
G7605,UUH,HGH
G7610,NGH,UUH
G7611,UUH,NGH
G7615,ENH,VRH
G7616,VRH,ENH
G7617,VRH,ENH
G7618,ENH,VRH
G7619,UUH,VRH
G7620,VRH,UUH
G7621,HGH,VRH
G7625,NKH,VRH
G7626,VRH,NKH
G7627,UUH,CEH
G7628,VRH,NKH
G7629,NKH,VRH
G763,PVD,VAB
G7630,VRH,NKH
G7631,ENH,HGH
G7632,USH,ENH
G7633,USH,ENH
G7634,ENH,HGH
G7635,ENH,VRH
G7636,VRH,ENH
G7637,VRH,ENH
G7638,ENH,VRH
G764,VAB,PVD
G7641,NKH,ARH
G7642,CEH,UUH
G7643,NKH,USH
G7644,RNH,NKH
G7645,FXU,CEH
G7646,VRH,FXU
G7647,VRH,FXU
G7648,FXU,CEH
G7649,NKH,VRH
G765,DFT,QNB
G7650,CEH,NKH
G7652,VRH,FXU
G7653,VRH,FXU
G7655,ENH,VRH
G7656,HGH,ENH
G7657,HGH,ENH
G7658,ENH,VRH
G7659,HGH,VRH
G766,QNB,DFT
G7661,ENH,ARH
G7662,VRH,ENH
G7663,VRH,ENH
G7664,ENH,ARH
G7665,UUH,VRH
G7666,VRH,UUH
G7669,BNU,VRH
G767,DFT,QHX
G7670,ARH,HNU
G7671,ARH,HNU
G7672,BNU,VRH
G7673,ENH,NGH
G7674,VRH,ENH
G7675,VRH,ENH
G7676,ENH,NGH
G7677,ENH,VRH
G7678,NGH,ENH
G7679,NGH,ENH
G768,QHX,DFT
G7680,ENH,VRH
G7681,FXU,VRH
G7682,VRH,FXU
G7683,VRH,FXU
G7684,FXU,VRH
G7685,HNU,ZDH
G7686,VRH,FXU
G7687,VRH,FXU
G7688,HNU,ZDH
G7689,NKH,ARH
G769,DFT,VAB
G7690,VRH,NKH
G7691,ENH,JUH
G7692,JUH,ENH
G7693,JUH,ENH
G7694,ENH,JUH
G7695,HRH,JUH
G7696,JUH,HRH
G7698,HRH,JUH
G77,WHN,IOQ
G770,LFX,DFT
G7701,BNU,ENH
G7702,ENH,BNU
G7703,BNU,ENH
G7704,ENH,BNU
G7706,ENH,BNU
G7707,BNU,ENH
G7708,ENH,BNU
G771,DFT,JMB
G7711,BNU,ENH
G7712,ENH,BNU
G7713,FXU,ENH
G7715,FXU,ENH
G7716,ENH,FXU
G7718,ENH,HNU
G772,JMB,DFT
G7721,JKU,AQH
G7722,AQH,JKU
G7723,JKU,AQH
G7724,AQH,JKU
G7731,JKU,ENH
G7732,ENH,JKU
G7733,JKU,ENH
G7734,ENH,JKU
G7735,JKU,ENH
G7736,ENH,JKU
G7737,JKU,ENH
G7741,BNU,AQH
G7742,AQH,BNU
G7743,BNU,AQH
G7744,AQH,FXU
G7745,BNU,NYH
G7746,NYH,BNU
G7747,BNU,NYH
G7748,NYH,BNU
G7751,BNU,HGH
G7752,HGH,BNU
G7753,HGH,BNU
G7754,BNU,HGH
G7787,JKU,AOH
G7788,AOH,JKU
G7789,AOH,JKU
G7790,JKU,AOH
G7791,HAU,NYH
G7792,VRH,HAU
G7795,FXU,VRH
G7796,VRH,FXU
G7797,VRH,FXU
G7798,FXU,VRH
G7799,SZH,SHH
G78,IOQ,WHN
G7800,SHH,SZH
G781,ZUT,VAB
G782,VAB,ZUT
G783,VAB,ZUT
G784,ZUT,VAB
G785,DUT,QNB
G786,QNB,DUT
G787,QNB,DUT
G7871,VAP,ZMP
G7872,ZMP,VAP
G7875,VAP,ZMP
G7876,ZMP,QIP
G788,DUT,QNB
G79,BXP,XJA
G7961,ZAF,DDF
G7962,DDF,ZAF
G7963,ZAF,DDF
G7964,DDF,ZAF
G7965,ZAF,DDF
G7966,DDF,ZAF
G8,AOH,VNP
G80,XJA,BXP
G8001,DFT,CCT
G8002,CCT,DFT
G8003,DFT,JLL
G8004,JLL,DLT
G8005,DFT,CRT
G8006,CCT,DFT
G8007,DLT,JLL
G8008,JLL,DFT
G8009,DFT,JLL
G801,BXP,SQF
G8010,CCT,DLT
G8011,DLT,JLL
G8012,CRT,DFT
G8013,DFT,JLL
G8014,JLL,DLT
G8015,DFT,JLL
G8016,JLL,DFT
G8017,DLT,JLL
G8018,JLL,DLT
G8019,DFT,JLL
G802,ZZF,BXP
G8020,JLL,DFT
G8023,DFT,CCT
G8024,JLL,DFT
G8032,JLL,SBT
G8033,SOT,CCT
G8034,CCT,SOT
G8035,SOT,YXL
G804,BXP,SQF
G8041,DLT,SYT
G8042,SBT,DFT
G8043,DLT,SBT
G8044,SYT,DLT
G8045,DLT,SBT
G8046,SYT,DLT
G8047,DFT,SYT
G8048,SBT,DLT
G8049,DLT,SYT
G805,BXP,ZAF
G8050,SBT,DLT
G8051,DLT,SYT
G8052,SYT,DLT
G8053,DLT,SYT
G8054,SYT,DLT
G8055,DLT,SBT
G8056,SYT,DLT
G8057,DLT,SYT
G8058,SYT,DFT
G8059,DLT,SYT
G806,ZZF,BXP
G8060,SBT,DFT
G8061,DFT,SBT
G8062,SYT,DLT
G8063,DLT,SBT
G8064,SBT,DLT
G8065,DFT,SYT
G8067,DLT,SBT
G8068,SYT,DFT
G8069,DFT,SBT
G807,BXP,ZAF
G8070,SBT,DFT
G8071,AXT,SYT
G8072,YGT,DLT
G8075,YXL,DUT
G8076,DUT,YXL
G8077,DUT,YXL
G8078,YXL,DUT
G808,LLF,BXP
G8081,PVD,SBT
G8082,SYT,PVD
G8085,DFT,SHD
G8086,SHD,DFT
G8087,SHD,DFT
G8092,FBT,CCT
G81,BXP,KOM
G8101,CCT,DUT
G8102,RGT,JLL
G8103,RGT,JLL
G8104,CCT,DUT
G8105,JLL,DUT
G8106,DUT,JLL
G8107,DUT,JLL
G8108,JLL,DUT
G8125,DFT,HUL
G8126,HUL,DFT
G8127,DLT,HUL
G8128,HUL,DLT
G8130,YXL,DFT
G8131,TLD,CRT
G8132,SBT,TLD
G8134,TLD,CRT
G8146,DFT,TLD
G8147,DFT,TLD
G8148,TLD,DFT
G8151,LKT,SYT
G8152,SBT,LKT
G8153,LKT,SBT
G8154,SOT,LKT
G8155,LKT,SOT
G8161,VBT,SOT
G8162,SOT,VBT
G8163,LKT,SYT
G8164,SYT,VBT
G8165,VBT,SOT
G8166,SYT,LKT
G8167,VBT,SOT
G8168,SOT,VBT
G8169,VBT,SBT
G817,EAY,IOQ
G8170,SOT,VBT
G8172,SOT,VBT
G818,IOQ,EAY
G8181,VBT,DUT
G8182,DUT,VBT
G8183,DFT,LKT
G8184,LKT,DFT
G8185,LKT,DFT
G8186,DFT,LKT
G8187,DFT,VBT
G8188,VBT,DFT
G8189,VBT,DFT
G819,IOQ,EAY
G8190,DFT,VBT
G8194,SYT,VBT
G8195,VBT,SYT
G8197,FOT,SBT
G82,KQW,BXP
G820,EAY,IOQ
G821,EAY,IOQ
G822,IOQ,EAY
G823,IOQ,EAY
G824,EAY,IOQ
G825,EAY,IOQ
G826,IOQ,EAY
G827,IOQ,EAY
G828,EAY,IOQ
G83,BXP,CWQ
G831,LAJ,IZQ
G832,IZQ,EAY
G833,IZQ,EAY
G834,LAJ,IZQ
G835,EAY,IZQ
G836,IZQ,EAY
G837,IZQ,EAY
G838,EAY,IZQ
G839,EAY,IOQ
G84,SYQ,BXP
G840,IOQ,EAY
G841,IOQ,EAY
G842,EAY,IOQ
G843,LAJ,IZQ
G844,IZQ,LAJ
G845,IZQ,LAJ
G846,LAJ,IZQ
G847,LLF,IZQ
G85,AOH,IZQ
G850,LLF,IZQ
G8501,ICW,CUW
G8502,CUW,ICW
G8504,CUW,ICW
G8506,CUW,ICW
G8507,ICW,CUW
G8508,CUW,ICW
G8509,ICW,CUW
G851,LAJ,WHN
G8511,ICW,CUW
G8513,ICW,CUW
G8516,CUW,ICW
G8518,CUW,ICW
G852,WHN,LAJ
G8520,CUW,ICW
G8521,ICW,CUW
G8526,CUW,ICW
G8527,ICW,CUW
G8528,CUW,ICW
G8529,ICW,CUW
G853,WHN,LAJ
G8530,CUW,ICW
G854,LAJ,WHN
G8541,ICW,CYW
G8542,CYW,ICW
G8543,ICW,CYW
G8544,CYW,ICW
G8545,ICW,CYW
G8546,CYW,ICW
G8548,CYW,ICW
G8549,ICW,CYW
G855,EAY,WHN
G8550,CYW,ICW
G8551,ICW,CYW
G8553,ICW,CYW
G8554,CYW,ICW
G8555,ICW,CYW
G8556,CYW,ICW
G8557,ICW,CYW
G8558,CYW,ICW
G8559,ICW,CYW
G856,WHN,EAY
G8560,CYW,ICW
G8561,ICW,CYW
G8562,CYW,ICW
G8564,CYW,ICW
G8565,ICW,CYW
G8566,CYW,ICW
G8567,ICW,CYW
G8568,CYW,ICW
G857,WHN,EAY
G858,EAY,WHN
G8581,ICW,CXW
G8583,ICW,CXW
G8585,ICW,CXW
G8586,CXW,ICW
G8587,ICW,CXW
G8588,CXW,ICW
G859,EAY,FZS
G8593,ICW,CXW
G8594,CXW,ICW
G8595,ICW,CXW
G8596,CXW,ICW
G8597,ICW,CXW
G8599,ICW,CXW
G86,IZQ,AOH
G860,FZS,EAY
G8601,NKW,CUW
G861,FZS,EAY
G8613,ICW,WZW
G8614,WZW,ICW
G8615,ICW,NWW
G8616,NWW,ICW
G862,EAY,FZS
G8622,CXW,NKW
G8624,CXW,WMW
G863,LAJ,CWQ
G8631,WMW,CYW
G8635,WMW,CUW
G8636,CUW,WMW
G864,CWQ,LAJ
G865,CWQ,LAJ
G866,LAJ,CWQ
G867,EAY,VRH
G868,VRH,EAY
G869,VRH,EAY
G8691,ICW,KQW
G8692,KQW,ICW
G8693,ICW,KQW
G8694,KQW,ICW
G87,BXP,EAY
G870,EAY,VRH
G8701,ICW,WZE
G8702,WZE,ICW
G8703,WZE,ICW
G8704,ICW,WZE
G8705,ICW,WZE
G8706,WZE,ICW
G8707,WZE,ICW
G8708,ICW,WZE
G8709,ICW,WZE
G8710,WZE,ICW
G8711,WZE,ICW
G8712,ICW,WZE
G8713,ICW,WZE
G8714,WZE,ICW
G8715,WZE,ICW
G8716,ICW,WZE
G8717,ICW,WZE
G8718,WZE,ICW
G8719,WZE,ICW
G8720,ICW,WZE
G8721,ICW,WZE
G8724,ICW,WZE
G8751,DYW,CUW
G8752,CUW,DYW
G88,EAY,BXP
G89,BXP,ICW
G8901,VNP,TXP
G8902,TXP,VNP
G8905,HVQ,IOQ
G8906,IOQ,HVQ
G8907,BXP,SJP
G8909,IZQ,IOQ
G8910,IOQ,IZQ
G8911,VNP,TXP
G8912,TXP,VNP
G8917,VNP,TSP
G8918,TSP,VNP
G8919,VNP,TSP
G8920,TSP,VNP
G8923,VNP,QTP
G8924,QTP,VNP
G8928,TXP,VNP
G8935,VNP,DIP
G8936,DIP,VNP
G8953,BXP,SJP
G8954,SJP,BXP
G9,VNP,AOH
G90,ICW,BXP
G9001,VNP,LJP
G9002,LJP,VNP
G9003,VNP,CBP
G9004,CBP,VNP
G9014,TXP,VNP
G91,BXP,TNV
G9197,SQF,ZAF
G9198,ZAF,SQF
G92,TNV,BXP
G9203,ZAF,LLF
G9271,AQH,AOH
G9274,AQH,AOH
G9275,AQH,SHH
G9276,SHH,AQH
G9277,SHH,AQH
G9278,AQH,SHH
G9292,AOH,WHH
G9293,AOH,WHH
G9294,SZH,FXU
G9295,SZH,FXU
G93,ZAF,IZQ
G9309,AOH,HGH
G9310,HGH,AOH
G94,IZQ,ZAF
G9411,HRH,AOH
G9412,AOH,HRH
G9414,HRH,AOH
G9415,BMH,AOH
G9416,AOH,BMH
G9467,UUH,AOH
G9468,AOH,UUH
G9471,FXU,AOH
G9474,FXU,AOH
G95,EAY,IZQ
G9534,ZWQ,IOQ
G9553,NOS,XMS
G9554,XMS,NOS
G9574,JDG,SRG
G96,IZQ,LAJ
G9613,CWQ,KAQ
G9619,SYQ,IZQ
G9620,IZQ,SYQ
G9621,KAQ,IZQ
G9622,IZQ,KAQ
G9623,EWQ,IZQ
G9624,IZQ,EWQ
G9629,KAQ,IZQ
G9630,IZQ,KAQ
G9631,KAQ,IZQ
G9632,IZQ,KAQ
G9636,IOQ,ZAQ
G9637,CWQ,IZQ
G9640,IOQ,CWQ
G9642,IOQ,CWQ
G9646,IZQ,CWQ
G9653,CWQ,SYQ
G9654,SYQ,CWQ
G9674,NZQ,CWQ
G9688,IZQ,CWQ
G9692,IZQ,CWQ
G9695,CWQ,IZQ
G9696,IZQ,CWQ
G97,IZQ,LAJ
G9702,OTQ,IZQ
G9703,OTQ,IZQ
G9715,IZQ,XJA
G9716,XJA,IOQ
G98,EAY,IZQ
G9808,FYS,YQS
G9810,YQS,FZS
G9815,NXG,XKS
G9816,XKS,NXG
G9817,XKS,NXG
G9818,NXG,XKS
G9855,NXG,PBG
G99,AOH,XJA
K1001,CQW,BJY
K1002,BJY,CQW
K1003,BJY,CQW
K1004,CQW,BJY
K1006,ZKN,GZQ
K1007,ZKN,GZQ
K1008,GZQ,ZKN
K1009,DFT,HGB
K101,BJP,RZH
K1010,HGB,DFT
K1015,VBP,TLD
K1016,TLD,VBP
K1017,VBP,TLD
K1018,TLD,VBP
K1019,JJG,BJQ
K102,RZH,BJP
K1020,BJQ,JJG
K1021,DFT,YCB
K1022,YCB,DFT
K1023,BJP,BCT
K1024,BCT,BJP
K1025,LZJ,QHK
K1026,QHK,LZJ
K1027,QHK,LZJ
K1028,LZJ,QHK
K1029,HFH,DMQ
K1030,DMQ,HFH
K1032,XAY,GIW
K1033,XAY,GIW
K1034,GIW,XAY
K1039,LZJ,NGH
K1040,NGH,LZJ
K1041,NGH,LZJ
K1042,LZJ,NGH
K1046,LON,SHH
K1047,LON,SHH
K1048,SHH,LON
K1049,QHK,RZH
K105,BXP,SZQ
K1050,RZH,QHK
K1051,RZH,QHK
K1052,QHK,RZH
K1053,TML,QHK
K1054,QHK,TML
K1055,QHK,TML
K1056,TML,QHK
K1057,XNO,CDW
K1058,CDW,XNO
K1059,CDW,XNO
K106,SZQ,BXP
K1060,XNO,CDW
K1061,CQW,VAB
K1062,VAB,CQW
K1063,VAB,CQW
K1064,CQW,VAB
K1066,WKK,HKN
K1067,WKK,HKN
K1068,HKN,WKK
K1071,BXP,OAH
K1072,OAH,BXP
K1073,JNK,CSQ
K1074,CSQ,JNK
K1075,NGH,CUW
K1076,CUW,NGH
K1077,CUW,NGH
K1078,NGH,CUW
K1079,WCN,GZQ
K1080,GZQ,WCN
K1081,QHX,WAR
K1082,WAR,QHX
K1083,WAR,QHX
K1084,QHX,WAR
K1085,XAY,YIJ
K1087,YIJ,XAY
K1088,XAY,YIJ
K1095,IEW,GZQ
K1096,GZQ,IEW
K1098,IEW,GZQ
K1101,AYF,SHH
K1102,SHH,AYF
K1103,SHH,AYF
K1104,AYF,SHH
K1105,NFF,SNH
K1106,SNH,NFF
K1107,SNH,NFF
K1108,NFF,SNH
K1109,BXP,HKH
K111,SNH,GIW
K1110,HKH,BXP
K1115,BXP,BTC
K1116,BTC,BXP
K1117,BTC,BXP
K112,GIW,SNH
K1125,XWN,SNH
K1126,SNH,XWN
K1127,SNH,XWN
K1128,XWN,SNH
K1129,BJY,YAK
K1130,YAK,BJY
K1131,YAK,BJY
K1132,BJY,YAK
K1135,NNZ,QDK
K1136,QDK,NNZ
K1137,QDK,NNZ
K1138,NNZ,QDK
K1141,LYF,QOU
K1142,QOU,LYF
K1143,QOU,LYF
K1144,LYF,QOU
K1147,KSH,XXF
K1148,XXF,KSH
K1149,XXF,KSH
K115,JJG,SZQ
K1150,KSH,XXF
K1152,HZH,CXW
K1153,HZH,CXW
K1154,CXW,HZH
K1155,CDW,SHH
K1156,SHH,CDW
K1157,SHH,CDW
K1158,CDW,SHH
K1159,YAK,GZQ
K116,SZQ,JJG
K1160,GZQ,YAK
K1161,GZQ,YAK
K1162,YAK,GZQ
K1163,BXP,CBF
K1164,CBF,BXP
K1165,CBF,BXP
K117,BXP,CDW
K1171,RXW,HCQ
K1172,HCQ,RXW
K1173,HCQ,RXW
K1174,RXW,HCQ
K1177,BJP,YIJ
K1178,YIJ,BJP
K118,CDW,BXP
K1185,SNH,JJG
K1186,JJG,SNH
K1187,JJG,SNH
K1188,SNH,JJG
K1189,BJP,WWT
K1190,WWT,BJP
K1191,NJH,NNZ
K1192,NNZ,NJH
K1195,XFN,QHK
K1196,QHK,XFN
K1197,QHK,XFN
K1198,XFN,QHK
K1205,BJQ,KMM
K1206,KMM,BJQ
K1207,KMM,BJQ
K1208,BJQ,KMM
K1209,SNH,XKS
K121,SNN,SNH
K1210,XKS,SNH
K1214,SJP,QHK
K1215,SJP,QHK
K1216,QHK,SJP
K1217,NGH,NCG
K1218,NCG,NGH
K122,SNH,SNN
K1220,NGH,NCG
K1227,SYT,JMB
K1228,JMB,SYT
K1229,DLT,QHX
K123,SNH,SNN
K1230,QHX,DLT
K1231,ZJZ,BJQ
K1232,BJQ,ZJZ
K1233,BJQ,ZJZ
K1234,ZJZ,BJQ
K1235,JJG,KMM
K1236,KMM,JJG
K1237,ZZF,RZH
K1238,RZH,ZZF
K1239,RZH,ZZF
K124,SNN,SNH
K1240,ZZF,RZH
K1241,CFD,VAB
K1242,VAB,CFD
K1243,VAB,CID
K1245,NGH,ZDW
K1246,ZDW,NGH
K1248,NGH,ZDW
K125,CCT,XAY
K1255,ICW,RZH
K1256,RZH,ICW
K1257,RZH,ICW
K1258,ICW,RZH
K1259,JZD,MLX
K126,XAY,CCT
K1260,MLX,JZD
K1263,SJP,HZH
K1264,HZH,SJP
K1267,CXW,FZS
K1268,FZS,CXW
K1269,FZS,CXW
K127,XAY,CCT
K1270,CXW,FZS
K1271,HZH,GIW
K1272,GIW,HZH
K1275,BTC,NCG
K1276,NCG,BTC
K1277,NCG,BTC
K1278,BTC,NCG
K128,CCT,XAY
K1281,JNK,BJQ
K1282,BJQ,JNK
K1284,JNK,BJQ
K1285,YIJ,QHK
K1286,QHK,YIJ
K1287,QHK,YIJ
K1288,YIJ,QHK
K1291,YAK,TYV
K1292,TYV,YAK
K1293,TYV,YAK
K1294,YAK,TYV
K1295,YIJ,GZQ
K1296,GZQ,YIJ
K1297,GZQ,YIJ
K1298,YIJ,GZQ
K1301,BJP,MLX
K1302,MLX,BJP
K1303,BJP,HRX
K1304,HRX,BJP
K1305,XAY,YIJ
K1306,YIJ,XAY
K1307,YIJ,XAY
K1308,XAY,YIJ
K1309,DMQ,XNO
K131,OSQ,LZJ
K1310,XNO,DMQ
K1311,XNO,DMQ
K1312,DMQ,XNO
K1315,NDC,FZS
K1316,FZS,NDC
K1317,FZS,NDC
K1318,NDC,FZS
K132,LZJ,OSQ
K1321,SZH,ALY
K1322,ALY,SZH
K1323,ALY,SZH
K1324,SZH,ALY
K1325,SZH,NCG
K1326,NCG,SZH
K1328,SZH,NCG
K133,LZJ,OSQ
K1331,YIJ,SHH
K1332,SHH,YIJ
K1333,SHH,YIJ
K1334,YIJ,SHH
K134,OSQ,LZJ
K1347,XAY,SZQ
K1348,SZQ,XAY
K1349,SZQ,XAY
K1350,XAY,SZQ
K1351,UKH,WAR
K1352,WAR,UKH
K1353,WAR,UKH
K1354,UKH,WAR
K136,NUH,KMM
K1363,BXP,CDW
K1364,CDW,BXP
K1365,DTV,WCN
K1366,WCN,DTV
K1368,DTV,HKN
K137,NUH,KMM
K1371,SNH,JJG
K1372,JJG,SNH
K1373,SNH,HHQ
K1374,HHQ,SNH
K1375,HHQ,SNH
K1376,SNH,HHQ
K138,KMM,NUH
K1381,VAB,BTC
K1382,BTC,VAB
K1383,BTC,VAB
K1384,VAB,BTC
K1387,ZZF,CXW
K1388,CXW,ZZF
K1391,JMB,YAK
K1392,YAK,JMB
K1393,YAK,JMB
K1394,JMB,YAK
K1395,TYV,RZH
K1396,RZH,TYV
K1397,RZH,TYV
K1398,TYV,RZH
K141,CDW,NNZ
K142,NNZ,CDW
K143,NNZ,CDW
K1437,PEN,NGH
K1438,NGH,PEN
K144,CDW,NNZ
K1440,PEN,NGH
K1449,MDB,RZK
K1450,RZK,MDB
K1451,RZK,MDB
K1452,MDB,RZK
K1453,BXP,GZG
K1454,GZG,BXP
K1455,TLD,SJP
K1456,SJP,TLD
K1457,SJP,TLD
K1458,TLD,SJP
K147,BXP,FYH
K1473,XFN,ZJZ
K1474,ZJZ,XFN
K148,FYH,BXP
K1485,TYV,YIJ
K1486,YIJ,TYV
K1487,YIJ,TYV
K149,SNH,ZJZ
K15,JNK,CXW
K150,ZJZ,SNH
K1501,WAR,KMM
K1502,KMM,WAR
K1503,KMM,WAR
K1504,WAR,KMM
K1505,ZKN,SHH
K1506,SHH,ZKN
K151,ZZF,SHH
K1511,UCK,JBH
K1512,JBH,UCK
K1517,SBT,XNO
K1518,XNO,SBT
K152,SHH,ZZF
K1520,SBT,XNO
K1523,JJG,NNZ
K1524,NNZ,JJG
K1525,MDB,HDP
K1526,HDP,MDB
K1527,HDP,MDB
K1528,MDB,HDP
K153,SHH,ZZF
K1532,DOK,WWT
K1533,DOK,WWT
K1534,WWT,DOK
K1537,NJH,WAR
K1538,WAR,NJH
K1539,WAR,NJH
K154,ZZF,SHH
K1540,NJH,WAR
K155,NJH,KMM
K1555,NNZ,SHH
K1556,SHH,NNZ
K1557,SHH,NNZ
K1558,NNZ,SHH
K156,KMM,NJH
